id,name,type,typecode,biztype,address,gcj02_x,gcj02_y,wgs84_x,wgs84_y,tel,pname,cityname,adname,大类,中类,小类
B0G2XDKOLX,火山-观音寺,风景名胜;风景名胜;寺庙道观,110205,tour,凤凰山,113.858285,22.701881,113.85333973246829,22.7048708359213,[],广东省,深圳市,宝安区,风景名胜,风景名胜,寺庙道观
B0FFHR8A9Z,洪田山孔雀园,风景名胜;风景名胜相关;旅游景点,110000,tour,沙井洪田火山公园山脚,113.85845,22.70256,113.85350507482649,22.70554991285821,[],广东省,深圳市,宝安区,风景名胜,风景名胜相关,旅游景点
B0H3ZLHD8Z,洪田火山公园,风景名胜;公园广场;公园,110101,tour,洪田路139号,113.856494,22.700501,113.8515445913702,22.70348839948874,[],广东省,深圳市,宝安区,风景名胜,公园广场,公园
B0FFHRCCUN,洪田新村公园,风景名胜;风景名胜相关;旅游景点,110000,tour,塘尾坑路与洪康路交叉口西南160米,113.855007,22.704888,113.85005374302314,22.7078718814355,[],广东省,深圳市,宝安区,风景名胜,风景名胜相关,旅游景点
B0I02MI37I,郊野公园,风景名胜;公园广场;公园,110101,tour,塘尾坑路与洪康路交叉口东南480米,113.858531,22.702808,113.85358624811164,22.70579797249686,[],广东省,深圳市,宝安区,风景名胜,公园广场,公园
B02F37VDD3,慈云阁,风景名胜;风景名胜;寺庙道观,110205,tour,洪田路140号,113.858284,22.70181,113.85333873467124,22.70479985284392,[],广东省,深圳市,宝安区,风景名胜,风景名胜,寺庙道观
B0FFLFWTBG,洪田火山公园管理处,风景名胜;风景名胜相关;旅游景点,110000,tour,荔枝仔路,113.857539,22.704445,113.8525918158754,22.707433010481296,[],广东省,深圳市,宝安区,风景名胜,风景名胜相关,旅游景点
B0FFFTU2YU,冼氏宗祠,风景名胜;风景名胜;寺庙道观,110205,tour,冼祠路与洪田路交叉口西40米,113.854473,22.709875,113.84951813056357,22.71285669205244,[],广东省,深圳市,宝安区,风景名胜,风景名胜,寺庙道观
B0HRRRWF8Z,弼君公家塾,风景名胜;风景名胜相关;旅游景点,110000,tour,环玉路与玉园西路交叉口西北140米,113.893206,22.716643,113.88832194641718,22.71966415435281,[],广东省,深圳市,光明区,风景名胜,风景名胜相关,旅游景点
B0FFG80OYX,玉墟宫,风景名胜;风景名胜;寺庙道观,110205,tour,公明镇玉律村121号,113.892539,22.717552,113.88765414403296,22.720572646544632,[],广东省,深圳市,光明区,风景名胜,风景名胜,寺庙道观
B0FFFQZJ62,黄埔社区洪田公园,风景名胜;公园广场;公园,110101,tour,洪田路168-5号附近,113.855341,22.709206,113.85038827203388,22.71218927219309,[],广东省,深圳市,宝安区,风景名胜,公园广场,公园
B02F37VQ97,玉律广场,风景名胜;公园广场;城市广场,110105,tour,玉塘街道玉律村玉泉西路70号,113.894076,22.716322,113.88919290833442,22.71934355011063,[],广东省,深圳市,光明区,风景名胜,公园广场,城市广场
B0FFIMTRF2,凤鸣街心公园,风景名胜;公园广场;公园,110101,tour,光明区光侨路1013号附近,113.892527,22.720581,113.88764193775964,22.723600799987,[],广东省,深圳市,光明区,风景名胜,公园广场,公园
B02F38NJ9K,弘源寺,风景名胜;风景名胜;寺庙道观,110205,tour,星湖路,113.901324,22.701693,113.89644834876844,22.704719774985204,0755-27164389,广东省,深圳市,光明区,风景名胜,风景名胜,寺庙道观
B0J1YAHZMS,深圳玉律民兵营旧址,风景名胜;风景名胜;风景名胜,110200,tour,玉律二区168-7,113.893916,22.717023,113.88903269312914,22.720044302846908,[],广东省,深圳市,光明区,风景名胜,风景名胜,风景名胜
B0FFL3P2LC,玉律公园,风景名胜;公园广场;公园,110101,tour,玉泉西路36号,113.895677,22.715392,113.89079561158168,22.718414288189848,[],广东省,深圳市,光明区,风景名胜,公园广场,公园
B02F37VJMJ,天王殿,风景名胜;风景名胜;寺庙道观,110205,tour,星湖路85号,113.90186,22.701885,113.89698472181352,22.704911731782108,0755-27164389,广东省,深圳市,光明区,风景名胜,风景名胜,寺庙道观
B0HRJSL7CC,健身广场,风景名胜;公园广场;城市广场,110105,tour,玉泉西路36号玉律公园,113.895926,22.714227,113.89104493099153,22.71724967223618,[],广东省,深圳市,光明区,风景名胜,公园广场,城市广场
B0H0DR8J11,红荔溪谷,风景名胜;风景名胜;风景名胜,110200,tour,大雁山森林公园,113.929057,22.712188,113.92418260389178,22.71519547087805,[],广东省,深圳市,光明区,风景名胜,风景名胜,风景名胜
B0H0DR7W0S,十里芳台,风景名胜;风景名胜;观景点,110209,tour,[],113.924073,22.712068,113.91920098157446,22.71508101297761,[],广东省,深圳市,光明区,风景名胜,风景名胜,观景点
B0JKLC6UY9,雁山夕照,风景名胜;风景名胜;风景名胜,110200,tour,松白路3OOO-1,113.921388,22.709383,113.91651694002496,22.712399247143992,[],广东省,深圳市,光明区,风景名胜,风景名胜,风景名胜
B0JGBP18UF,大雁山森林公园,风景名胜;公园广场;公园,110101,tour,长凤路与长锦巷交叉口南320米,113.918763,22.71302,113.91389214509007,22.716037407775048,[],广东省,深圳市,光明区,风景名胜,公园广场,公园
B0JB5Z6PLI,百草园,风景名胜;公园广场;公园,110101,tour,光布路与长圳路交叉处,113.940555,22.724158,113.9356700081168,22.72714536228893,[],广东省,深圳市,光明区,风景名胜,公园广场,公园
B0FFKG6EJ0,玉塘街道安全文化主题公园,风景名胜;公园广场;公园,110101,tour,长凤路长圳公园(东南角),113.920354,22.716687,113.91548268730558,22.719702142990744,[],广东省,深圳市,光明区,风景名胜,公园广场,公园
B0HGKOL10H,长圳台阶广场,风景名胜;公园广场;城市广场,110105,tour,长圳路与长锦巷交叉口西北40米,113.917335,22.718073,113.91246392201062,22.721090056549315,[],广东省,深圳市,光明区,风景名胜,公园广场,城市广场
B0FFGWU1HS,同富裕社区公园,风景名胜;公园广场;公园,110101,tour,爱群路深圳市北环路迪威信工业园,113.931522,22.693506,113.9266471887693,22.696515221942867,[],广东省,深圳市,宝安区,风景名胜,公园广场,公园
B0FFI8CM3N,大雁山,风景名胜;公园广场;公园,110101,tour,深圳光明深高速环境科技有限公司西南侧250米,113.91718,22.710641,113.91230939888209,22.71366019316707,[],广东省,深圳市,光明区,风景名胜,公园广场,公园
B0HDXA8VVU,长圳儿童公园-管理室,风景名胜;风景名胜相关;旅游景点,110000,tour,长松路与悦群路交叉口东北80米,113.925738,22.722767,113.92086464035332,22.72577533895844,[],广东省,深圳市,光明区,风景名胜,风景名胜相关,旅游景点
B0G1PBINVV,轩雨亭,风景名胜;风景名胜相关;旅游景点,110000,tour,祥富一路裕永兴工业区,113.922196,22.716685,113.91732427525476,22.719698541060687,[],广东省,深圳市,光明区,风景名胜,风景名胜相关,旅游景点
B0HBKDOF2G,长圳儿童公园,风景名胜;公园广场;公园,110101,tour,东长路与光侨路交汇处鹏森·海纳中心对面,113.926395,22.722953,113.92152133142696,22.72596057461769,[],广东省,深圳市,光明区,风景名胜,公园广场,公园
B02F37VQAF,长圳公园,风景名胜;公园广场;公园,110101,tour,长圳路36号对面,113.919926,22.717453,113.91505471108248,22.72046828218059,[],广东省,深圳市,光明区,风景名胜,公园广场,公园
B0JBNS0WPX,妙应台,风景名胜;风景名胜相关;旅游景点,110000,tour,长凤路12号,113.948231,22.721756,113.94333639776944,22.7247298399381,[],广东省,深圳市,光明区,风景名胜,风景名胜相关,旅游景点
B0I6FSJRNX,深圳未名湖,风景名胜;风景名胜;风景名胜,110200,tour,松白路与钻石山路交叉口北200米,113.917948,22.703285,113.9130778313632,22.706305606089995,[],广东省,深圳市,宝安区,风景名胜,风景名胜,风景名胜
B0HDXYAAE3,长圳儿童公园-母婴室,风景名胜;风景名胜相关;旅游景点,110000,tour,长松路与悦群路交叉口东北80米,113.925845,22.722518,113.92097160918904,22.725526294417005,[],广东省,深圳市,光明区,风景名胜,风景名胜相关,旅游景点
B0FFM705KE,119消防主题公园,风景名胜;公园广场;公园,110101,tour,长圳路与长祥路交叉口东20米,113.919658,22.718362,113.91478669420373,22.72137724590866,[],广东省,深圳市,光明区,风景名胜,公园广场,公园
B0FFFVRI9E,石岩水库,风景名胜;风景名胜相关;旅游景点,110000,tour,水库路与星湖路交叉口南40米,113.904895,22.705982,113.90002138839,22.709007456681224,[],广东省,深圳市,光明区,风景名胜,风景名胜相关,旅游景点
B02F38JHKL,红星文化广场,风景名胜;公园广场;城市广场,110105,tour,星湖路12-12号,113.906844,22.706607,113.9019713562324,22.70963194706641,[],广东省,深圳市,光明区,风景名胜,公园广场,城市广场
B0H0DRANWA,月野栖台,风景名胜;风景名胜;风景名胜,110200,tour,大雁山森林公园,113.914237,22.709155,113.90936636283284,22.712176414289058,[],广东省,深圳市,宝安区,风景名胜,风景名胜,风景名胜
B02F37VI8S,罗租岭公园,风景名胜;公园广场;公园,110101,tour,石岩街道罗租社区如意路167号,113.936559,22.675899,113.93168116768648,22.67890527585348,[],广东省,深圳市,宝安区,风景名胜,公园广场,公园
B0FFMCT9GJ,祥和亭,风景名胜;风景名胜相关;旅游景点,110000,tour,如意路罗租村,113.936747,22.673872,113.93186911981692,22.67687845414777,[],广东省,深圳市,宝安区,风景名胜,风景名胜相关,旅游景点
B0IB2URXUE,百福亭,风景名胜;风景名胜;风景名胜,110200,tour,罗租学校路与罗租中心巷交叉口北100米,113.936617,22.673857,113.93173924307489,22.67686365788488,[],广东省,深圳市,宝安区,风景名胜,风景名胜,风景名胜
B0FFG70G9E,石岩金岛,风景名胜;风景名胜相关;旅游景点,110000,tour,创业路31号,113.937521,22.670743,113.9326425748608,22.67374896005623,[],广东省,深圳市,宝安区,风景名胜,风景名胜相关,旅游景点
B0HBOCMZ5K,石岩粮仓,风景名胜;风景名胜相关;旅游景点,110000,tour,砖厂路浪心村,113.933754,22.677455,113.9288785160457,22.68046505603989,[],广东省,深圳市,宝安区,风景名胜,风景名胜相关,旅游景点
B0IKD797FF,趣香园,风景名胜;公园广场;公园,110101,tour,正兆景嘉园小区内1号楼与2号楼之间,113.91963,22.769447,113.91475544902464,22.772446842736848,[],广东省,深圳市,光明区,风景名胜,公园广场,公园
B0FFLKH4A8,艾美特党建公园,风景名胜;公园广场;公园,110101,tour,罗租工业大道与建兴路交叉口北80米,113.929229,22.668114,113.92435730042976,22.67113216447118,[],广东省,深圳市,宝安区,风景名胜,公园广场,公园
B0FFM3Z0K6,社区公园休闲长廊,风景名胜;风景名胜相关;旅游景点,110000,tour,圳美旧围路与光侨南路交叉口西南140米,113.947221,22.788325,113.94232357208168,22.79128006115407,[],广东省,深圳市,光明区,风景名胜,风景名胜相关,旅游景点
B0FFL03BDM,乌石岩公园-鸟石厂公园,风景名胜;公园广场;公园,110101,tour,宝石西路与下排路交叉口西南140米,113.932568,22.680277,113.92769326439053,22.6832880435973,[],广东省,深圳市,宝安区,风景名胜,公园广场,公园
B0FFJF13J2,东周文化公园,风景名胜;风景名胜相关;旅游景点,110000,tour,光明区华夏二路东50米,113.934458,22.763894,113.92957643620824,22.76687895315724,[],广东省,深圳市,光明区,风景名胜,风景名胜相关,旅游景点
B0HG2S164A,陈氏贻燕围,风景名胜;风景名胜;风景名胜,110200,tour,马田路与合力五路交叉口东280米,113.883815,22.787582,113.87891417588038,22.79057593885632,[],广东省,深圳市,光明区,风景名胜,风景名胜,风景名胜
B0J1TUHDYT,愉心亭,风景名胜;风景名胜;风景名胜,110200,tour,明浪路与龙华茜坑绿道交叉口东北400米,113.995032,22.710269,113.99003908803824,22.713122485951075,[],广东省,深圳市,龙华区,风景名胜,风景名胜,风景名胜
B0HGUPCZDI,花漾广场,风景名胜;公园广场;城市广场,110105,tour,宝石南路与公园路交叉口西北280米,113.928669,22.677134,113.9237970569574,22.68015078393628,[],广东省,深圳市,宝安区,风景名胜,公园广场,城市广场
B0HR5LCFP0,木墩公园书香亭(GMS023),风景名胜;风景名胜相关;旅游景点,110000,tour,光明区兴新路云智科园内,113.924795,22.765656,113.91991930241632,22.76865236022546,[],广东省,深圳市,光明区,风景名胜,风景名胜相关,旅游景点
B0G1FCOAHV,党建文化广场,风景名胜;公园广场;城市广场,110105,tour,马园路与根竹园路交叉口北60米,113.875061,22.772581,113.8701465019104,22.775572020849808,[],广东省,深圳市,光明区,风景名胜,公园广场,城市广场
B0FFM4QKHR,观景台,风景名胜;风景名胜;观景点,110209,tour,明浪路与龙华茜坑绿道交叉口东南400米,113.995463,22.704619,113.99046936308795,22.707472685698445,[],广东省,深圳市,龙华区,风景名胜,风景名胜,观景点
B0FFLKEIWF,卧佛山,风景名胜;风景名胜相关;旅游景点,110000,tour,农趣谷路与福洲大道交叉口东北320米,113.869037,22.675012,113.86411705605263,22.67802351699131,[],广东省,深圳市,宝安区,风景名胜,风景名胜相关,旅游景点
B0GKS4HEFL,万象广场,风景名胜;公园广场;城市广场,110105,tour,石岩河石岩湿地公园(东南角),113.925997,22.678165,113.92112635880282,22.68118458737461,[],广东省,深圳市,宝安区,风景名胜,公园广场,城市广场
B02F38JIF5,翠湖公园,风景名胜;公园广场;公园,110101,tour,光明街道翠湖社区芳林路,113.945935,22.766123,113.94104074275592,22.76908792206861,[],广东省,深圳市,光明区,风景名胜,公园广场,公园
B0FFLJ70QF,东岗祖祠,风景名胜;风景名胜;寺庙道观,110205,tour,合水口路与振明路交叉口南100米,113.882976,22.783658,113.87807415280244,22.78665263011721,[],广东省,深圳市,光明区,风景名胜,风景名胜,寺庙道观
B0FFKCEMM2,国岩将军古庙观音殿,风景名胜;风景名胜;寺庙道观,110205,tour,黄麻布路与耀文路交叉口东南80米,113.867236,22.667572,113.86231281031289,22.670582898425128,[],广东省,深圳市,宝安区,风景名胜,风景名胜,寺庙道观
B0FFIIHL8P,黄麻布公园,风景名胜;公园广场;公园,110101,tour,黄麻布路78号,113.867793,22.665963,113.86287107422552,22.66897497789091,[],广东省,深圳市,宝安区,风景名胜,公园广场,公园
B0FFIA80DG,基督教黄麻布堂,风景名胜;风景名胜;教堂,110206,tour,黄麻布路86号,113.865674,22.666937,113.86074754374418,22.669945964120856,0755-27485984,广东省,深圳市,宝安区,风景名胜,风景名胜,教堂
B0J1G7EF1B,中山大学深圳校区博济广场,风景名胜;公园广场;公园广场,110100,tour,光侨路与公常路交叉口东北260米,113.948615,22.7971,113.94371503617808,22.800049268338647,[],广东省,深圳市,光明区,风景名胜,公园广场,公园广场
B0FFMDHVE1,鹅颈水湿地公园,风景名胜;风景名胜相关;旅游景点,110000,tour,东长路与光明大道交叉口北240米,113.915593,22.740022,113.91072051317336,22.74303387647796,[],广东省,深圳市,光明区,风景名胜,风景名胜相关,旅游景点
B0H237QZP0,东宝中学旧址,风景名胜;风景名胜;红色景区,110210,tour,公明街道下村小学内,113.887427,22.78892,113.88253124528144,22.7919159261594,[],广东省,深圳市,光明区,风景名胜,风景名胜,红色景区
B0I6BUQ73W,深圳·大浪奋斗者广场,风景名胜;公园广场;城市广场,110105,tour,明浪路与浪逸道交叉口西北140米,113.990312,22.70439,113.98533132690817,22.70725925663637,[],广东省,深圳市,龙华区,风景名胜,公园广场,城市广场
B0G0FA6UOT,虎地山公园,风景名胜;公园广场;公园,110101,tour,玉塘街道田寮社区,113.896544,22.731622,113.89166242142768,22.734639921753683,[],广东省,深圳市,光明区,风景名胜,公园广场,公园
B0FFIY4OW2,石岩乌石岩庙,风景名胜;风景名胜;寺庙道观,110205,tour,老街一区94号,113.932414,22.680273,113.92753938037312,22.683284254546408,[],广东省,深圳市,宝安区,风景名胜,风景名胜,寺庙道观
B02F37W1ST,天主堂,风景名胜;风景名胜;教堂,110206,tour,黄麻布路190号,113.866906,22.667933,113.86198209475786,22.67094338542532,[],广东省,深圳市,宝安区,风景名胜,风景名胜,教堂
B0K66LNR9D,左岸科技公园喷泉,风景名胜;风景名胜;风景名胜,110200,tour,左岸科技公园,113.912916,22.784786,113.90804035774332,22.787785078064168,[],广东省,深圳市,光明区,风景名胜,风景名胜,风景名胜
B0FFKG8WW1,榕树公园,风景名胜;公园广场;公园,110101,tour,碧园路与光耀东路交叉口南280米,113.943529,22.756951,113.9386384253742,22.75992332789925,[],广东省,深圳市,光明区,风景名胜,公园广场,公园
B0GKGZ5QIF,根竹园横坑公园,风景名胜;公园广场;公园,110101,tour,新岗东路与福岗路交叉口东北160米,113.867699,22.76833,113.86277033935588,22.77131372682081,[],广东省,深圳市,光明区,风景名胜,公园广场,公园
B0FFF01PGZ,蝴蝶谷,风景名胜;风景名胜;风景名胜,110200,tour,浪荣路西150米,113.988914,22.719118,113.9839358590752,22.72198745069063,[],广东省,深圳市,龙华区,风景名胜,风景名胜,风景名胜
B0I0KZXT3Z,旭日广场,风景名胜;公园广场;城市广场,110105,tour,光明大道6号,113.89516,22.736453,113.89027675343593,22.739469147202445,[],广东省,深圳市,光明区,风景名胜,公园广场,城市广场
B0GKC6O7R4,水务公园,风景名胜;公园广场;公园,110101,tour,松白路(石岩湿地公园东南侧约100米),113.927971,22.680362,113.92309924160934,22.68337885080401,[],广东省,深圳市,宝安区,风景名胜,公园广场,公园
B0FFJAM4KO,国岩公将军庙,风景名胜;风景名胜;寺庙道观,110205,tour,黄麻布路与耀文路交叉口东南80米,113.867358,22.667602,113.8624350635827,22.670613050892896,[],广东省,深圳市,宝安区,风景名胜,风景名胜,寺庙道观
B0FFL83E81,北环路社区公园,风景名胜;公园广场;公园,110101,tour,光明区公明北环大道与公常路交叉路口西北侧,113.912373,22.781355,113.90749747191306,22.78435549549586,[],广东省,深圳市,光明区,风景名胜,公园广场,公园
B0HRV7VWN3,光明新城公园-育婴室,风景名胜;风景名胜相关;旅游景点,110000,tour,光明街道公园路光明新城公园内(东侧),113.948665,22.747485,113.94376813302333,22.750450423550625,[],广东省,深圳市,光明区,风景名胜,风景名胜相关,旅游景点
B0G3Z7S2AK,南光秘境公园,风景名胜;公园广场;公园,110101,tour,公明北环大道辅路与马田路交叉口西160米,113.88359,22.797165,113.8786882250066,22.800155468084565,[],广东省,深圳市,光明区,风景名胜,公园广场,公园
B0FFH0YK8M,深圳绿道,风景名胜;风景名胜相关;旅游景点,110000,tour,新岭路,113.999581,22.698943,113.99457729505812,22.701785683980088,[],广东省,深圳市,龙华区,风景名胜,风景名胜相关,旅游景点
B0FFHUNG9X,芙蓉体育公园,风景名胜;公园广场;公园广场,110100,tour,新玉路与横岗下大街交叉口西150米,113.863336,22.727509,113.85840058918426,22.730499299382128,[],广东省,深圳市,宝安区,风景名胜,公园广场,公园广场
B0FFH15JSR,石岩黄峰岭,风景名胜;风景名胜相关;旅游景点,110000,tour,黄峰岭工业大道与国泰路交叉口北40米,113.93103,22.663913,113.92615741001605,22.66692981935105,[],广东省,深圳市,宝安区,风景名胜,风景名胜相关,旅游景点
B0GD17MI1P,光照未来公园,风景名胜;公园广场;公园,110101,tour,中山大学深圳校区西侧,113.946742,22.795163,113.94184479586288,22.798116641963464,[],广东省,深圳市,光明区,风景名胜,公园广场,公园
B0FFF4GMH9,东坑社区公园,风景名胜;公园广场;公园,110101,tour,凤凰街道东隆路52号,113.914991,22.754973,113.91011752340032,22.757980668646702,[],广东省,深圳市,光明区,风景名胜,公园广场,公园
B0KBYHAF85,公明老墟粮仓,风景名胜;风景名胜;风景名胜,110200,tour,民生大道383号10栋,113.885491,22.785561,113.88059276371456,22.788556822657405,[],广东省,深圳市,光明区,风景名胜,风景名胜,风景名胜
B0FFK44MBM,山谷清音,风景名胜;风景名胜相关;旅游景点,110000,tour,浪荣路东200米,113.991764,22.718887,113.98677876057788,22.721747981837943,[],广东省,深圳市,龙华区,风景名胜,风景名胜相关,旅游景点
B0HRVR00RN,明湖公园-景观亭,风景名胜;风景名胜相关;旅游景点,110000,tour,马田街道石围社区光明大道1号明湖公园内(东侧),113.8975,22.736401,113.8926190064222,22.73941772384872,[],广东省,深圳市,光明区,风景名胜,风景名胜相关,旅游景点
B0FFIYB81S,乌石岩公园,风景名胜;公园广场;公园,110101,tour,墟背老街96号,113.932572,22.680284,113.92769726092554,22.683295036471893,[],广东省,深圳市,宝安区,风景名胜,公园广场,公园
B0FFG2IA95,飞云顶,风景名胜;风景名胜相关;旅游景点,110000,tour,福永街道凤凰村凤凰山森林公园内(东北角),113.856779,22.675684,113.85183185718562,22.67867793425534,[],广东省,深圳市,宝安区,风景名胜,风景名胜相关,旅游景点
B0FFGTHVB8,马鞭草山丘,风景名胜;风景名胜相关;旅游景点,110000,tour,果园中心路38号,113.961519,22.7755,113.95659870437042,22.778427791070182,0755-23420939,广东省,深圳市,光明区,风景名胜,风景名胜相关,旅游景点
B0FFKGX5U1,碧眼旧村户外休闲公园,风景名胜;风景名胜;风景名胜,110200,tour,羊川路,113.954464,22.75013,113.94955793573573,22.753082342186072,[],广东省,深圳市,光明区,风景名胜,风景名胜,风景名胜
B0IR9DM5WR,新兴公园,风景名胜;公园广场;公园,110101,tour,沙井东环路399号,113.851198,22.720503,113.84623439068564,22.72347636165503,[],广东省,深圳市,宝安区,风景名胜,公园广场,公园
B0G0799A6B,忆贸亭,风景名胜;风景名胜相关;旅游景点,110000,tour,光明区水贝路128号下村公园内(东北角),113.885202,22.791709,113.88030295540445,22.79470252405883,[],广东省,深圳市,光明区,风景名胜,风景名胜相关,旅游景点
B02F37VFIS,石凹公园,风景名胜;公园广场;公园,110101,tour,大浪街道石凹村,113.992396,22.696957,113.98741058730847,22.699821925031014,[],广东省,深圳市,龙华区,风景名胜,公园广场,公园
B02F37VNCT,松岗文化广场,风景名胜;公园广场;城市广场,110105,tour,107国道(松岗街道办对面),113.848914,22.763539,113.84394188543936,22.76649554753825,0755-27080286,广东省,深圳市,宝安区,风景名胜,公园广场,城市广场
B0HRJSMH6X,石岩湿地公园-母婴室,风景名胜;风景名胜相关;旅游景点,110000,tour,石岩新村二巷与石岩新村一巷交叉口北360米,113.925859,22.677701,113.9209884497258,22.68072084470452,[],广东省,深圳市,宝安区,风景名胜,风景名胜相关,旅游景点
B0HRV7VIJH,观山亭,风景名胜;风景名胜相关;旅游景点,110000,tour,福永镇凤凰村凤凰山森林公园(东侧),113.859413,22.672966,113.85447220533922,22.675964626643623,[],广东省,深圳市,宝安区,风景名胜,风景名胜相关,旅游景点
B02F37VJ0E,上村狮山公园,风景名胜;公园广场;公园,110101,tour,公明上村同福裕旭发科技园旁,113.910701,22.794969,113.9058241939865,22.797965571024285,[],广东省,深圳市,光明区,风景名胜,公园广场,公园
B0GK793796,甲子塘文体公园,风景名胜;公园广场;公园,110101,tour,南一巷2号,113.917817,22.731581,113.91294504142382,22.734593885277977,[],广东省,深圳市,光明区,风景名胜,公园广场,公园
B0FFLMDP08,燕川公园,风景名胜;公园广场;公园,110101,tour,公园路与燕川北路交叉口南180米,113.866197,22.79929,113.86126319606554,22.802261304444112,[],广东省,深圳市,宝安区,风景名胜,公园广场,公园
B0HRV7UT7B,阳光草坪,风景名胜;风景名胜相关;旅游景点,110000,tour,大浪永乐路与大浪北路交叉口东60米,113.997408,22.693699,113.99241014374287,22.69654960615437,[],广东省,深圳市,龙华区,风景名胜,风景名胜相关,旅游景点
B0HDOS6JCM,将石公园-凉亭,风景名胜;风景名胜相关;旅游景点,110000,tour,马田街道石围社区后底坑路将石社区公园(东北角),113.89922,22.755794,113.89433926642631,22.75880508623736,[],广东省,深圳市,光明区,风景名胜,风景名胜相关,旅游景点
B0FFG23G7U,云顶参天景区,风景名胜;风景名胜相关;旅游景点,110000,tour,福永街道凤凰村凤凰山森林公园内(东北角),113.856995,22.675797,113.85204836250662,22.67879124752895,[],广东省,深圳市,宝安区,风景名胜,风景名胜相关,旅游景点
B0FFFWKZK2,荔山公园,风景名胜;公园广场;公园,110101,tour,同富裕工业园,113.956034,22.794123,113.9511224638731,22.79705741027385,[],广东省,深圳市,光明区,风景名胜,公园广场,公园
B0FFFWOHM0,碧眼休闲公园,风景名胜;公园广场;公园,110101,tour,光明办事处,113.952709,22.752104,113.9478056752336,22.7550595698603,[],广东省,深圳市,光明区,风景名胜,公园广场,公园
B02F37VJMM,弘源寺-南区,风景名胜;风景名胜;寺庙道观,110205,tour,石岩湖绿道弘源寺(西南角),113.900798,22.70103,113.89592199979268,22.70405692825898,0755-27164389,广东省,深圳市,光明区,风景名胜,风景名胜,寺庙道观
B0JARAWHFW,马坜村毓秀居碉楼,风景名胜;风景名胜;风景名胜,110200,tour,龙华大道322号,114.050045,22.710091,114.04493056064427,22.712794414553056,[],广东省,深圳市,龙华区,风景名胜,风景名胜,风景名胜
B0FFMGZ1N0,消防主题公园(根竹园社区),风景名胜;公园广场;公园,110101,tour,新岗东路与福岗路交叉口东北180米,113.86786,22.768441,113.86293166683998,22.77142489852888,[],广东省,深圳市,光明区,风景名胜,公园广场,公园
B0FFGH270U,大浪办事处消防文化主题公园,风景名胜;公园广场;公园,110101,tour,大浪北路与永乐路交叉口东北150米,113.997476,22.693621,113.99247797645415,22.69647141969016,[],广东省,深圳市,龙华区,风景名胜,公园广场,公园
B0HG45SCCN,上石家休闲公园,风景名胜;公园广场;公园,110101,tour,上石家路与贵志路交叉口东南40米,113.895435,22.760769,113.89055048250032,22.76377777012684,[],广东省,深圳市,光明区,风景名胜,公园广场,公园
B0H3DHQUYB,彩蝶桥,风景名胜;风景名胜相关;旅游景点,110000,tour,塘头大道石岩湿地公园(东南角),113.92443,22.677787,113.91956002777172,22.680808314620023,[],广东省,深圳市,宝安区,风景名胜,风景名胜相关,旅游景点
B0FFK09W4R,凤凰山森林公园-摩云亭,风景名胜;风景名胜相关;旅游景点,110000,tour,凤凰村凤凰山森林公园内(东侧),113.859413,22.672848,113.85447221287946,22.67584665360139,[],广东省,深圳市,宝安区,风景名胜,风景名胜相关,旅游景点
B0FFLCZO7G,将军府,风景名胜;风景名胜相关;旅游景点,110000,tour,民生大道与公明东环大道交叉口西北120米,113.910909,22.781596,113.90603310436268,22.78459705221369,[],广东省,深圳市,光明区,风景名胜,风景名胜相关,旅游景点
B0FFFWVIYD,木墩社区公园,风景名胜;公园广场;公园,110101,tour,光明新区高新路,113.924993,22.763102,113.92011738646468,22.76609897584449,[],广东省,深圳市,光明区,风景名胜,公园广场,公园
B0FFG9KF09,升焕公家祠,风景名胜;风景名胜相关;旅游景点,110000,tour,蒲鱼尾路与央田路交叉口东北160米,113.844652,22.712417,113.83967223094234,22.7153812039722,[],广东省,深圳市,宝安区,风景名胜,风景名胜相关,旅游景点
B0FFI5GWFL,马坜社区公园,风景名胜;公园广场;公园,110101,tour,观澜大道与新澜大街交叉口南240米,114.053111,22.712125,114.04799204550548,22.714821724562047,[],广东省,深圳市,龙华区,风景名胜,公园广场,公园
B0FFIX9SBX,下村三排社区公园,风景名胜;公园广场;公园,110101,tour,公明街道下村社区,113.884695,22.7881,113.87979544813398,22.791094404139265,[],广东省,深圳市,光明区,风景名胜,公园广场,公园
B0FFHW8QEI,大水坑社区公园,风景名胜;公园广场;公园,110101,tour,悦兴路,114.017954,22.714679,114.01290353208452,22.717462580899664,[],广东省,深圳市,龙华区,风景名胜,公园广场,公园
B0FFK46RTW,宝利豪庭广场,风景名胜;公园广场;城市广场,110105,tour,松岗沿河北路宝利豪庭宝宝龙欢乐园,113.851124,22.763218,113.84615746365364,22.76617842043111,[],广东省,深圳市,宝安区,风景名胜,公园广场,城市广场
B0FFGTORN9,石岩新村社区公园,风景名胜;公园广场;公园,110101,tour,石岩新村二巷附近,113.923363,22.675389,113.91849355231469,22.67841192583716,[],广东省,深圳市,宝安区,风景名胜,公园广场,公园
B0FFG236Z7,凤凰山森林公园-思贤亭,风景名胜;风景名胜相关;旅游景点,110000,tour,福永街道凤凰村凤凰山森林公园内(东北角),113.856553,22.675654,113.85160532167644,22.678647584939227,[],广东省,深圳市,宝安区,风景名胜,风景名胜相关,旅游景点
