id,name,type,typecode,biztype,address,gcj02_x,gcj02_y,wgs84_x,wgs84_y,tel,pname,cityname,adname,大类,中类,小类
B0IRHLUBG9,阳台山森林公园前山半山厕所,公共设施;公共厕所;公共厕所,200300,[],环城绿道在阳台山森林公园附近,113.984589,22.657548,113.97962544983044,22.660445351912845,[],广东省,深圳市,龙华区,公共设施,公共厕所,公共厕所
B0J24C2L0O,无障碍公共厕所,公共设施;公共厕所;残障洗手间/无障碍洗手间,200303,[],福洲大道与松福大道交叉口西南20米,113.786405,22.675174,113.7812813698591,22.678046879251163,[],广东省,深圳市,宝安区,公共设施,公共厕所,残障洗手间/无障碍洗手间
B0I1DZP68S,华联西转运站公厕,公共设施;公共厕所;公共厕所,200300,[],宝安区G15(沈海高速)在大浪颐丰华股份合作公司附近,113.985983,22.686861,113.98101416524284,22.689747574869845,[],广东省,深圳市,龙华区,公共设施,公共厕所,公共厕所
B0I2YHTM1B,公共厕所(无障碍)(装修中),公共设施;公共厕所;公共厕所,200300,[],福洲大道70号,113.804648,22.675551,113.799565121727,22.6784509406238,[],广东省,深圳市,宝安区,公共设施,公共厕所,公共厕所
B0IRHLVCC1,恒安和加油站公厕,公共设施;公共厕所;公共厕所,200300,[],石观路,113.97115,22.681466,113.96621603007095,22.68439595080657,[],广东省,深圳市,宝安区,公共设施,公共厕所,公共厕所
B0FFK2XP9K,公话超市(暂停营业),公共设施;公用电话;公用电话,200200,[],咸田二区二巷咸田2区,113.816894,22.662144,113.8118432902158,22.665068661807,[],广东省,深圳市,宝安区,公共设施,公用电话,公用电话
B0FFGB6U2O,公共厕所,公共设施;公共厕所;公共厕所,200300,[],石岩街道石观路恒安和加油站后空地,113.971558,22.682201,113.96662309397978,22.68512967468012,[],广东省,深圳市,宝安区,公共设施,公共厕所,公共厕所
B0FFKBHIGA,公共厕所(暂停营业),公共设施;公共设施;公共设施,200000,[],龙翔路万福广场(东侧),113.824821,22.670129,113.819790940613,22.673066738521747,[],广东省,深圳市,宝安区,公共设施,公共设施,公共设施
B0J2Y9KNM1,福永汽车站公共厕所,公共设施;公共厕所;公共厕所,200300,[],永泰西路,113.828025,22.670234,113.82300357661524,22.673177780833537,[],广东省,深圳市,宝安区,公共设施,公共厕所,公共厕所
B0FFL8FRJ5,阳台山森林公园-公共厕所,公共设施;公共厕所;公共厕所,200300,[],大浪阳台山森林公园内(东侧),113.988347,22.656126,113.98337431584318,22.65901254001581,[],广东省,深圳市,龙华区,公共设施,公共厕所,公共厕所
B0IRHLWMER,益田假日天地公共厕所,公共设施;公共厕所;公共厕所,200300,[],永泰西路,113.82764,22.669916,113.8226175575567,22.67285912300034,[],广东省,深圳市,宝安区,公共设施,公共厕所,公共厕所
B0FFLIWLU7,公共厕所,公共设施;公共厕所;公共厕所,200300,[],环立新湖绿道立新湖公园,113.825704,22.680522,113.82067564961451,22.68345900666185,[],广东省,深圳市,宝安区,公共设施,公共厕所,公共厕所
B0FFKTHAUB,公共厕所,公共设施;公共厕所;公共厕所,200300,[],温馨路与东华路交叉口西南340米,113.825764,22.680548,113.82073580971604,22.68348511404954,[],广东省,深圳市,宝安区,公共设施,公共厕所,公共厕所
B0JDUALXCR,立新湖四期公厕,公共设施;公共厕所;公共厕所,200300,[],环立新湖绿道,113.825974,22.679797,113.8209464244684,22.68273468915083,[],广东省,深圳市,宝安区,公共设施,公共厕所,公共厕所
B0IRHLSUP2,洗手间,公共设施;公共厕所;公共厕所,200300,[],白石下街与聚康路交叉口东南60米,113.827885,22.671498,113.82286311710897,22.674441229756106,[],广东省,深圳市,宝安区,公共设施,公共厕所,公共厕所
B0IRHLSF3E,深圳永福医院公共厕所,公共设施;公共厕所;公共厕所,200300,[],石厦路2号,113.827698,22.675166,113.8226753757356,22.67810803585865,[],广东省,深圳市,宝安区,公共设施,公共厕所,公共厕所
B0IRHLSMP6,宝安区永福苑社康公厕,公共设施;公共厕所;公共厕所,200300,[],宝安大道与下十围路交汇处永福宛B栋01层S30号,113.819456,22.65634,113.81441245549728,22.659270651795303,[],广东省,深圳市,宝安区,公共设施,公共厕所,公共厕所
B0GKRD9TXV,阳台山森林公园大浪登山道前山山顶厕所,公共设施;公共厕所;公共厕所,200300,[],大浪阳台山森林公园内(东南角),113.987519,22.637882,113.98254953355988,22.64077462659584,[],广东省,深圳市,龙华区,公共设施,公共厕所,公共厕所
B0FFL3EI51,阳台山森林公园-公共厕所,公共设施;公共厕所;公共厕所,200300,[],大浪阳台山森林公园内(东南角),113.98738,22.638057,113.98241086514608,22.64095000619365,[],广东省,深圳市,龙华区,公共设施,公共厕所,公共厕所
B0IRHLRZUY,观湖行政服务大厅公厕,公共设施;公共厕所;公共厕所,200300,[],中国观澜大道176号,114.044009,22.705771,114.0389045189498,22.70848863323566,[],广东省,深圳市,龙华区,公共设施,公共厕所,公共厕所
B02F37WCPJ,无障碍公共厕所,公共设施;公共厕所;公共厕所,200300,[],宝石公路与松白路交叉口西50米,113.925917,22.639888,113.9210488220972,22.6429158108088,[],广东省,深圳市,宝安区,公共设施,公共厕所,公共厕所
B0FFIPFUHR,公共厕所,公共设施;公共设施;公共设施,200000,[],石清大道龙华·花半里,114.048925,22.672438,114.04381471401148,22.67515310802171,[],广东省,深圳市,龙华区,公共设施,公共设施,公共设施
B0FFLAMEYP,阳台山森林公园-公共厕所,公共设施;公共厕所;公共厕所,200300,[],大浪阳台山森林公园内(东南角),113.981176,22.640783,113.9762217376572,22.64369366232708,[],广东省,深圳市,龙华区,公共设施,公共厕所,公共厕所
B0FFLH25RP,阳台山森林公园-公共厕所,公共设施;公共厕所;公共厕所,200300,[],龙华环城绿道(阳台山段),113.991063,22.646613,113.98608416665289,22.64949336172506,[],广东省,深圳市,龙华区,公共设施,公共厕所,公共厕所
B0HRVOEAQA,公共洗手间(无障碍),公共设施;公共厕所;公共厕所,200300,[],松白路辅路,113.925478,22.64038,113.92060998161928,22.64340818555688,[],广东省,深圳市,宝安区,公共设施,公共厕所,公共厕所
B02F38ITDS,公共厕所,公共设施;公共厕所;公共厕所,200300,[],石岩街道天宝路61号,113.93098,22.635945,113.92610921801656,22.638967535960944,[],广东省,深圳市,宝安区,公共设施,公共厕所,公共厕所
B0K6XD26PU,龙华区富民市场公厕,公共设施;公共厕所;公共厕所,200300,[],武馆路,114.04098,22.704584,114.03588094437796,22.707308962167755,[],广东省,深圳市,龙华区,公共设施,公共厕所,公共厕所
B0IDOD2AUN,公共厕所,公共设施;公共厕所;公共厕所,200300,[],鹊山路2号,113.990185,22.648903,113.98520821210047,22.651785535528465,[],广东省,深圳市,龙华区,公共设施,公共厕所,公共厕所
B0IRHLQXI9,龙华区清湖劳务工图书馆公厕,公共设施;公共厕所;公共厕所,200300,[],清湖东一巷,114.048782,22.66714,114.0436722794698,22.669856601003435,[],广东省,深圳市,龙华区,公共设施,公共厕所,公共厕所
B0FFIA7ADI,公共厕所,公共设施;公共厕所;公共厕所,200300,[],天宝路29-1号,113.927736,22.642179,113.92286678973072,22.64520433975912,[],广东省,深圳市,宝安区,公共设施,公共厕所,公共厕所
B0K6XD00SW,皇家1号商场二楼公厕,公共设施;公共厕所;公共厕所,200300,[],宝安区茜坑路4号,114.040614,22.704402,114.03551562353871,22.70712787740699,[],广东省,深圳市,龙华区,公共设施,公共厕所,公共厕所
B0IRHLUBGG,硅谷龙华总站总站公厕(内部专用),公共设施;公共厕所;公共厕所,200300,[],雪岗北路在竟凯大厦附近,114.049658,22.677643,114.04454626124932,22.68035537664295,[],广东省,深圳市,龙华区,公共设施,公共厕所,公共厕所
B02F38I8NR,无障碍公共厕所,公共设施;公共厕所;公共厕所,200300,[],小区路与宝石路交叉口西北160米,113.925293,22.643941,113.92042483356238,22.64696869325033,[],广东省,深圳市,宝安区,公共设施,公共厕所,公共厕所
B0J3LZ8SLU,石景路转运站公厕,公共设施;公共厕所;公共厕所,200300,[],石景路(应人石社康中心旁),113.925262,22.643778,113.92039385674364,22.646805757540022,[],广东省,深圳市,宝安区,公共设施,公共厕所,公共厕所
B0JDUAE7P6,宝安区应人石社康公厕,公共设施;公共厕所;公共厕所,200300,[],应人石天宝路车站工业区宿舍三栋一楼二楼,113.925188,22.644271,113.92031985598663,22.6472987387386,[],广东省,深圳市,宝安区,公共设施,公共厕所,公共厕所
B0GU1O3UZV,中国邮政报刊亭,公共设施;报刊亭;报刊亭,200100,[],微豪思行政公寓东侧70米,113.92258,22.644276,113.91771276391457,22.64730631078817,[],广东省,深圳市,宝安区,公共设施,报刊亭,报刊亭
B0IRHLUQWS,深圳图书馆创维分馆公厕,公共设施;公共厕所;公共厕所,200300,[],创新大道,113.917987,22.643473,113.913120622868,22.64650725804547,[],广东省,深圳市,宝安区,公共设施,公共厕所,公共厕所
B0FFLF8RTA,深圳市光明区人民医院西院区-母婴室,公共设施;公共厕所;婴儿换洗间/哺乳室/母婴室,200304,[],马田街道松白路4253号深圳市光明区人民医院西院区门诊二部4层儿童保健科内,113.902671,22.762948,113.89779239594472,22.765956962184376,[],广东省,深圳市,光明区,公共设施,公共厕所,婴儿换洗间/哺乳室/母婴室
B0IRHLV5U3,宝安区创维社康公厕,公共设施;公共厕所;公共厕所,200300,[],石岩街道塘头一号路创维工业园集英楼首层C侧,113.917732,22.643934,113.91286560879654,22.646968350873426,[],广东省,深圳市,宝安区,公共设施,公共厕所,公共厕所
B0IRHLSF4S,深圳市光明区人民医院公厕,公共设施;公共厕所;公共厕所,200300,[],马田街道松白路将石段4253号、4221号和光明街道华夏路39号,113.901917,22.76374,113.89703782819156,22.766748722496693,[],广东省,深圳市,光明区,公共设施,公共厕所,公共厕所
B0HRVXG27C,公共厕所,公共设施;公共厕所;公共厕所,200300,[],陶吓三号路70号,113.995812,22.645424,113.99082129345146,22.64829028103325,[],广东省,深圳市,龙华区,公共设施,公共厕所,公共厕所
B0FFK7ITZX,公共洗手间,公共设施;公共厕所;公共厕所,200300,[],龙华区龙华大道(清湖工业园旁),114.04949,22.679432,114.04437839758732,22.68214430520016,[],广东省,深圳市,龙华区,公共设施,公共厕所,公共厕所
B0HRV7T252,公共洗手间,公共设施;公共厕所;公共厕所,200300,[],大和路169号,114.047817,22.704002,114.04270637249442,22.70671170828292,[],广东省,深圳市,龙华区,公共设施,公共厕所,公共厕所
B0G0XKUTRI,公共厕所,公共设施;公共厕所;公共厕所,200300,[],应人石新村十二巷,113.928804,22.646956,113.92393389351231,22.649979143428187,[],广东省,深圳市,宝安区,公共设施,公共厕所,公共厕所
B0I2JR1FMC,水萌公共厕所,公共设施;公共厕所;公共厕所,200300,[],长春北路116号,113.903221,22.789578,113.89834106021576,22.792578115844343,[],广东省,深圳市,光明区,公共设施,公共厕所,公共厕所
B0HRVOEAPM,公共厕所,公共设施;公共厕所;公共厕所,200300,[],大浪街道布龙公路赖屋山新村阳台山森林公园内(东侧),113.990506,22.649076,113.98552840011148,22.651957539558943,[],广东省,深圳市,龙华区,公共设施,公共厕所,公共厕所
B0FFKMMQSU,长途公话,公共设施;公用电话;公用电话,200200,[],清湖路与祥利路交叉口西140米,114.034747,22.670949,114.02966208293417,22.6736975149918,[],广东省,深圳市,龙华区,公共设施,公用电话,公用电话
B02F37WJVA,公共厕所,公共设施;公共厕所;公共厕所,200300,[],大和路在锦鲤新村附近,114.047847,22.703966,114.04273632763342,22.70667565359885,[],广东省,深圳市,龙华区,公共设施,公共厕所,公共厕所
B0HGFA6G2S,公共厕所,公共设施;公共厕所;公共厕所,200300,[],应人石新村十二巷,113.931374,22.645825,113.92650231941022,22.64884512935637,[],广东省,深圳市,宝安区,公共设施,公共厕所,公共厕所
B0FFL2QH14,公共厕所,公共设施;公共厕所;公共厕所,200300,[],楼村一号路U币光晟工业园北侧约130米,113.953039,22.781884,113.94813324166012,22.78482923033984,[],广东省,深圳市,光明区,公共设施,公共厕所,公共厕所
B0IRHLR52G,西丽王京坑村总站公厕,公共设施;公共厕所;公共厕所,200300,[],西丽王京坑路83号,113.972731,22.6273,113.9677970258604,22.63023688309277,[],广东省,深圳市,南山区,公共设施,公共厕所,公共厕所
B0J2CA3GX9,公共厕所,公共设施;公共厕所;公共厕所,200300,[],雪岗北路523号,114.051353,22.664503,114.04623962624235,22.66721489127568,[],广东省,深圳市,龙华区,公共设施,公共厕所,公共厕所
B0IRHLU3TS,义乌商贸城公厕,公共设施;公共厕所;公共厕所,200300,[],人民路139号,114.040228,22.704254,114.03513034174904,22.7069808355536,[],广东省,深圳市,龙华区,公共设施,公共厕所,公共厕所
B0FFK1RDBM,公共厕所(无障碍),公共设施;公共厕所;公共厕所,200300,[],应人石路120号附近,113.927532,22.648534,113.92266249410912,22.651558324523783,[],广东省,深圳市,宝安区,公共设施,公共厕所,公共厕所
B0IRHLQXI6,中国燃气充换电站,公共设施;公共厕所;公共厕所,200300,[],光明区光桥路与善水路交汇处,113.952445,22.767048,113.94754114173084,22.769999404840178,[],广东省,深圳市,光明区,公共设施,公共厕所,公共厕所
B0HKJH3FSN,应急避难场所,公共设施;公共设施;公共设施,200000,[],深阳路与上石家路交叉口西北140米,113.899935,22.763499,113.89505435692152,22.766507717268382,[],广东省,深圳市,光明区,公共设施,公共设施,公共设施
B0I2R5R068,女洗手间,公共设施;公共厕所;女洗手间,200302,[],龙华大道与景龙建设路交叉口西北180米,114.042028,22.662066,114.03692983283328,22.66479870626839,[],广东省,深圳市,龙华区,公共设施,公共厕所,女洗手间
B0FFHLS88L,公共厕所,公共设施;公共厕所;公共厕所,200300,[],观澜大道127号,114.041905,22.702475,114.03680441565906,22.705198341073498,[],广东省,深圳市,龙华区,公共设施,公共厕所,公共厕所
B0IRHLVZ4Z,南山图书馆百旺信分馆公厕,公共设施;公共厕所;公共厕所,200300,[],松旺五路,113.938076,22.630839,113.93319955824248,22.63385218071882,[],广东省,深圳市,南山区,公共设施,公共厕所,公共厕所
B0J2GM5OF6,公共厕所(无障碍),公共设施;公共厕所;公共厕所,200300,[],料坑大道白鹭湖公园公厕,113.894718,22.668774,113.88983860258034,22.671807639661484,[],广东省,深圳市,宝安区,公共设施,公共厕所,公共厕所
B0IRHLQI78,阳台山森林公园大浪后山环保厕所,公共设施;公共厕所;公共厕所,200300,[],阳台山森林公园附近,113.977192,22.651035,113.97224642317124,22.65395500762889,[],广东省,深圳市,龙华区,公共设施,公共厕所,公共厕所
B0FFHFP0TJ,公共电话亭,公共设施;公用电话;公用电话,200200,[],光明大街与碧园路交叉口东南80米,113.949376,22.759662,113.94447731775564,22.762622193246138,[],广东省,深圳市,光明区,公共设施,公用电话,公用电话
B0J2CA7XM5,公共厕所,公共设施;公共厕所;公共厕所,200300,[],雪岗北路523号,114.051782,22.664372,114.04666802162195,22.66708306045851,[],广东省,深圳市,龙华区,公共设施,公共厕所,公共厕所
B0IRHLR51K,沪华东充电站公厕,公共设施;公共厕所;公共厕所,200300,[],人民路141号,114.039463,22.704876,114.03436671983847,22.70760450722652,[],广东省,深圳市,龙华区,公共设施,公共厕所,公共厕所
B0HD2HCL2G,友仁电话亭,公共设施;公共设施;公共设施,200000,[],松白路深圳市南岗第一工业园,113.937134,22.627272,113.93225870890744,22.63028730045393,[],广东省,深圳市,南山区,公共设施,公共设施,公共设施
B0IRHLVC95,麻布绿道公厕,公共设施;公共厕所;公共厕所,200300,[],石岩湖环湖绿道麻布绿道公厕,113.894706,22.679396,113.88982591573426,22.682427194978683,[],广东省,深圳市,宝安区,公共设施,公共厕所,公共厕所
B0FFKGXLFN,德记公话超市,公共设施;公共设施;公共设施,200000,[],丽康路大勘杨门工业区怡华工业园,113.983657,22.622508,113.97869795583,22.62541475243552,[],广东省,深圳市,南山区,公共设施,公共设施,公共设施
B0FFKF11D2,公共厕所(装修中),公共设施;公共设施;公共设施,200000,[],光明区聚丰路,113.924244,22.763617,113.91936864105443,22.766614574527715,[],广东省,深圳市,光明区,公共设施,公共设施,公共设施
B0IRHLV5WV,惠乐购商场公厕,公共设施;公共厕所;公共厕所,200300,[],龙华区龙环三路110号,114.034398,22.665861,114.02931411793568,22.66861154221865,[],广东省,深圳市,龙华区,公共设施,公共厕所,公共厕所
B0JDYC05K0,公共厕所,公共设施;公共厕所;公共厕所,200300,[],碧澜路44号,114.043003,22.711694,114.03789987313898,22.71441234702763,[],广东省,深圳市,龙华区,公共设施,公共厕所,公共厕所
B0IRHLSMNP,麻磡社康公厕,公共设施;公共厕所;公共厕所,200300,[],Y303(麻磡路),113.950343,22.634987,113.9454508178164,22.63797684188165,[],广东省,深圳市,南山区,公共设施,公共厕所,公共厕所
B0IGOCK5V3,公共厕所,公共设施;公共厕所;公共厕所,200300,[],叶坚牙科西南侧170米,113.838579,22.68533,113.83358498597607,22.688290096941586,[],广东省,深圳市,宝安区,公共设施,公共厕所,公共厕所
B0FFF2DZ8D,报刊亭,公共设施;报刊亭;报刊亭,200100,[],丽康路与大勘工业一路交叉口东200米,113.98374,22.621591,113.97878081384776,22.624497664620048,[],广东省,深圳市,南山区,公共设施,报刊亭,报刊亭
B0FFHLV788,公共厕所(装修中),公共设施;公共厕所;公共厕所,200300,[],芳林路翠湖公园(西北角),113.945662,22.766422,113.94076808710696,22.76938734561145,[],广东省,深圳市,光明区,公共设施,公共厕所,公共厕所
B0JDUADP1M,下石家场站公厕,公共设施;公共厕所;公共厕所,200300,[],"公明镇,下石家村,下石家总站",113.897,22.766984,113.89211659949515,22.769991160827903,[],广东省,深圳市,光明区,公共设施,公共厕所,公共厕所
B0I1ZZO9K6,峰荟场站公厕,公共设施;公共厕所;公共厕所,200300,[],",公明镇,深阳一路,峰荟首末站",113.898426,22.76284,113.89354414480604,22.76584875077746,[],广东省,深圳市,光明区,公共设施,公共厕所,公共厕所
B0IRHLV5WY,果林村公交总站公厕,公共设施;公共厕所;公共厕所,200300,[],光明街道光翠北路,113.953995,22.764011,113.94908882550644,22.766960012945457,[],广东省,深圳市,光明区,公共设施,公共厕所,公共厕所
B0IRHLV5U5,光明区深圳医院社康公厕,公共设施;公共厕所;公共厕所,200300,[],光明区光明大街85号,113.950651,22.758166,113.94575050267214,22.76112403819688,[],广东省,深圳市,光明区,公共设施,公共厕所,公共厕所
B0I1MCB9RZ,公共厕所,公共设施;公共厕所;公共厕所,200300,[],碧果路178乡,113.955106,22.764501,113.9501979409715,22.767447389834903,[],广东省,深圳市,光明区,公共设施,公共厕所,公共厕所
B02F38I90R,公共厕所,公共设施;公共厕所;公共厕所,200300,[],宝安区碧果路,113.952977,22.758127,113.94807286017344,22.76108010722937,[],广东省,深圳市,光明区,公共设施,公共厕所,公共厕所
B0FFJD3QEF,公共厕所,公共设施;公共设施;公共设施,200000,[],麻磡南路,113.95103,22.63461,113.94613679553557,22.63759847873171,[],广东省,深圳市,南山区,公共设施,公共设施,公共设施
B0IRHLWEO6,岭下东小区公厕,公共设施;公共厕所;公共厕所,200300,[],宝安区G4(沈海高速),113.838794,22.685486,113.83380054809616,22.688446457028046,[],广东省,深圳市,宝安区,公共设施,公共厕所,公共厕所
B0J2451C7M,公共厕所(无障碍),公共设施;公共厕所;公共厕所,200300,[],凤凰山大道145号,113.838821,22.685464,113.83382762133468,22.688424512300404,[],广东省,深圳市,宝安区,公共设施,公共厕所,公共厕所
B0K6XDPP72,环湖碧道轻松驿站智慧公厕,公共设施;公共厕所;公共厕所,200300,[],环石岩湖绿道,113.895839,22.682135,113.89095988488285,22.68516586782636,[],广东省,深圳市,宝安区,公共设施,公共厕所,公共厕所
B0J2GM93OI,公共厕所(无障碍),公共设施;公共厕所;公共厕所,200300,[],自力大道青草排公园映日池,113.893778,22.687715,113.8888964081211,22.690743891098062,[],广东省,深圳市,宝安区,公共设施,公共厕所,公共厕所
B0HRV7XVAL,公共厕所,公共设施;公共厕所;公共厕所,200300,[],观澜大道观澜河人工湿地公园(招商澜园西),114.044015,22.683518,114.03891196191388,22.686241237290343,[],广东省,深圳市,龙华区,公共设施,公共厕所,公共厕所
B0I2RHRCZ2,男洗手间,公共设施;公共厕所;男洗手间,200301,[],景龙建设路与龙华大道交叉口西240米,114.040166,22.660464,114.03507131205812,22.6632014464593,[],广东省,深圳市,龙华区,公共设施,公共厕所,男洗手间
B0J0T5X5VO,公共厕所,公共设施;公共厕所;公共厕所,200300,[],大磡商业街72号,113.977589,22.621578,113.9726443900464,22.62450236517553,[],广东省,深圳市,南山区,公共设施,公共厕所,公共厕所
B0IRHLQPS2,观澜锦鲤农贸市场公厕,公共设施;公共厕所;公共厕所,200300,[],广场沿河路18号,114.04877,22.700798,114.04365809872505,22.70350652195538,[],广东省,深圳市,龙华区,公共设施,公共厕所,公共厕所
B0JDUAKN0O,龙华汽车站公厕,公共设施;公共厕所;公共厕所,200300,[],S359辅路,114.030655,22.670369,114.0255785869648,22.673128281890904,[],广东省,深圳市,龙华区,公共设施,公共厕所,公共厕所
B0FFJH0BE1,公共厕所,公共设施;公共设施;公共设施,200000,[],龙华区华韵路4号,114.030065,22.6695,114.0249899014132,22.67226104577503,[],广东省,深圳市,龙华区,公共设施,公共设施,公共设施
B0FFM8RGLM,公共场所,公共设施;公共厕所;公共厕所,200300,[],龙澜大道大为集团工业区,114.03154,22.677889,114.02646122782292,22.680644216332496,[],广东省,深圳市,龙华区,公共设施,公共厕所,公共厕所
B0IRHLSF31,钟屋荔枝公园公厕,公共设施;公共厕所;公共厕所,200300,[],钟屋三路,113.847342,22.624288,113.84237481521777,22.62727657983697,[],广东省,深圳市,宝安区,公共设施,公共厕所,公共厕所
B0FFFA25IS,公共洗手间(无障碍),公共设施;公共厕所;公共厕所,200300,[],黄田市场,113.846102,22.62546,113.8411315578674,22.62844619766297,[],广东省,深圳市,宝安区,公共设施,公共厕所,公共厕所
B02F38IGIL,公共厕所(无障碍),公共设施;公共厕所;公共厕所,200300,[],钟屋3路40号401号钟屋荔枝公园内,113.847297,22.624184,113.842329706792,22.627172518924684,[],广东省,深圳市,宝安区,公共设施,公共厕所,公共厕所
B0J24H1BXF,翠湖公共洗手间,公共设施;公共厕所;公共厕所,200300,[],德安路22号,113.842182,22.636537,113.83720064849788,22.639514180232013,[],广东省,深圳市,宝安区,公共设施,公共厕所,公共厕所
B0FFM53Y6Z,公共厕所,公共设施;公共厕所;公共厕所,200300,[],碧澜路丹坑新村,114.042187,22.7132,114.03708521290004,22.715919826164217,[],广东省,深圳市,龙华区,公共设施,公共厕所,公共厕所
B0I295JMC3,洗手间,公共设施;公共厕所;公共厕所,200300,[],建辉路与清泉路交叉口东60米,114.029172,22.671396,114.02409869900583,22.67415900689644,[],广东省,深圳市,龙华区,公共设施,公共厕所,公共厕所
B0JDUAKUSA,羊台山东门公厕,公共设施;公共厕所;公共厕所,200300,[],宝安区S3111(高峰高架桥),114.001365,22.647079,113.99636011556072,22.649928120737545,[],广东省,深圳市,龙华区,公共设施,公共厕所,公共厕所
B0IRHLSUO8,钟屋综合市场公厕,公共设施;公共厕所;公共厕所,200300,[],钟屋二路2号,113.846374,22.624346,113.84140432919524,22.62733286965016,[],广东省,深圳市,宝安区,公共设施,公共厕所,公共厕所
B0FFKWD0FB,公共厕所,公共设施;公共厕所;公共厕所,200300,[],广场沿河路22号,114.048116,22.700517,114.04300513127347,22.703226978734445,[],广东省,深圳市,龙华区,公共设施,公共厕所,公共厕所
B0FFG86FJZ,众生公话,公共设施;公用电话;公用电话,200200,[],龙华和平路与清泉路交叉口南120米,114.03579,22.660552,114.0307036779286,22.663300167015848,[],广东省,深圳市,龙华区,公共设施,公用电话,公用电话
B0IRHLT9NU,大磡社区党群服务中心公厕,公共设施;公共厕所;公共厕所,200300,[],大勘工业一路6-6号,113.975242,22.620898,113.9703028114764,22.623829060600865,[],广东省,深圳市,南山区,公共设施,公共厕所,公共厕所
B0FFHFC98U,公共厕所,公共设施;公共厕所;公共厕所,200300,[],创建路与广深公路交叉口西150米,113.841774,22.633817,113.83679175045204,22.63679394010639,[],广东省,深圳市,宝安区,公共设施,公共厕所,公共厕所
B0JR6YIYAS,公共厕所,公共设施;公共厕所;公共厕所,200300,[],观澜公园路与悦兴路交叉口东北20米,114.045464,22.713681,114.04035654704197,22.716393246064506,[],广东省,深圳市,龙华区,公共设施,公共厕所,公共厕所
B0IRHLVC8F,恒康社康公厕,公共设施;公共厕所;公共厕所,200300,[],望成路51号,114.028589,22.674056,114.02351679090454,22.67681996928023,[],广东省,深圳市,龙华区,公共设施,公共厕所,公共厕所
B0IRHLV5V7,阳台山森林公园大浪莺歌山环保厕所,公共设施;公共厕所;公共厕所,200300,[],阳台山森林公园附近,113.967805,22.652207,113.9628800292884,22.655152311322368,[],广东省,深圳市,龙华区,公共设施,公共厕所,公共厕所
B0IRHLS7FZ,好能源加油站公厕,公共设施;公共厕所;公共厕所,200300,[],黄田北掉头匝道桥在江长石油好能源油站附近,113.841728,22.633446,113.83674565321274,22.636422924105613,[],广东省,深圳市,宝安区,公共设施,公共厕所,公共厕所
B0FFGP7L65,观澜人民公园-公共厕所,公共设施;公共厕所;公共厕所,200300,[],大和路269号,114.04704,22.714787,114.04192990193282,22.717495489083944,[],广东省,深圳市,龙华区,公共设施,公共厕所,公共厕所
B0IRHLVRIB,润城澜贵坊公厕(招商澜园),公共设施;公共厕所;公共厕所,200300,[],[],114.04898,22.686244,114.0438687278525,22.688955737702567,[],广东省,深圳市,龙华区,公共设施,公共厕所,公共厕所
B0GUOK2U7Y,公共厕所,公共设施;公共厕所;公共厕所,200300,[],新区大道与建设东路交叉口南100米,114.009053,22.636839,114.0040293931954,22.639666878362185,[],广东省,深圳市,龙华区,公共设施,公共厕所,公共厕所
B0FFH5J7OM,公共厕所,公共设施;公共厕所;公共厕所,200300,[],黄田路102号,113.843568,22.626701,113.83859090748052,22.62968246052164,[],广东省,深圳市,宝安区,公共设施,公共厕所,公共厕所
B0FFF081H0,公共厕所,公共设施;公共厕所;公共厕所,200300,[],利达路黄田公园旁,113.84165,22.630779,113.8366676189148,22.6337562643962,[],广东省,深圳市,宝安区,公共设施,公共厕所,公共厕所
B0J37XFS8C,深圳市室内应急避难场所(玉翠社区工作站),公共设施;紧急避难场所;紧急避难场所,200400,[],龙华街道玉翠新村C区82栋,114.028437,22.673044,114.0233651878534,22.67580861190792,[],广东省,深圳市,龙华区,公共设施,紧急避难场所,紧急避难场所
B0IRHLS7G1,龙塘社区工作站公厕,公共设施;公共厕所;公共厕所,200300,[],新区大道511号,114.008956,22.635247,114.00393273839022,22.638075464993666,[],广东省,深圳市,龙华区,公共设施,公共厕所,公共厕所
B0FFHLSC9A,公共厕所,公共设施;公共厕所;公共厕所,200300,[],观澜大道259号,114.049902,22.713437,114.04478755512947,22.716139804161656,[],广东省,深圳市,龙华区,公共设施,公共厕所,公共厕所
B0FFFA2B0L,鱼塘公话超市,公共设施;公用电话;公用电话,200200,[],林屋路与黄田路交叉口北140米,113.843126,22.627271,113.8381477162805,22.630251563886603,[],广东省,深圳市,宝安区,公共设施,公用电话,公用电话
B0FFI9C7JJ,公共厕所,公共设施;公共厕所;公共厕所,200300,[],广深路西乡段599号,113.839011,22.636455,113.8340212740942,22.639426383056257,[],广东省,深圳市,宝安区,公共设施,公共厕所,公共厕所
B0FFHGIREM,龙华文化广场应急避难场所,公共设施;紧急避难场所;紧急避难场所,200400,[],龙华广场一路与龙华广场三路交叉口东南100米,114.04005,22.65606,114.03495581307476,22.65879865699778,[],广东省,深圳市,龙华区,公共设施,紧急避难场所,紧急避难场所
B0IRHLQXGP,简上村站公厕,公共设施;公共厕所;公共厕所,200300,[],民治街道简上路北,114.009227,22.633172,114.00420319535998,22.636000033179048,[],广东省,深圳市,龙华区,公共设施,公共厕所,公共厕所
