id,name,type,typecode,biztype,address,gcj02_x,gcj02_y,wgs84_x,wgs84_y,tel,pname,cityname,adname,大类,中类,小类
B0FFM34CVK,公共厕所,公共设施;公共厕所;公共厕所,200300,[],科创大道辅路与规划A路交叉口西北260米,113.243769,23.031821,113.23845134977785,23.034541816441763,[],广东省,佛山市,南海区,公共设施,公共厕所,公共厕所
B0FFG1D1KS,公共厕所,公共设施;公共厕所;公共厕所,200300,[],家天下家居广场A区一层,113.153469,23.039598,113.14802692329953,23.04218832690246,[],广东省,佛山市,南海区,公共设施,公共厕所,公共厕所
B0FFHLSCAL,公共厕所,公共设施;公共厕所;公共厕所,200300,[],三联大道附近,113.165127,23.04465,113.1597054050748,23.04725946087547,[],广东省,佛山市,南海区,公共设施,公共厕所,公共厕所
B0FFHLH9J9,洗手间(保利水城购物中心),公共设施;公共厕所;男洗手间,200301,[],桂城灯湖东路20号保利水城购物中心F1层,113.147971,23.061341,113.14251832702092,23.06391257857252,[],广东省,佛山市,南海区,公共设施,公共厕所,男洗手间
B0HU614Y2P,男洗手间(佛罗伦萨小镇广佛名品奥特莱斯),公共设施;公共厕所;男洗手间,200301,[],疏港路28号佛罗伦萨小镇(广佛名品奥特莱斯)B1层,113.230222,23.005024,113.2249005825823,23.007749883590275,[],广东省,佛山市,南海区,公共设施,公共厕所,男洗手间
B0FFG6OWHX,残障洗手间(保利水城购物中心),公共设施;公共厕所;残障洗手间/无障碍洗手间,200303,[],桂城灯湖东路20号保利水城购物中心F1层,113.148032,23.061342,113.1425794249694,23.06391368004645,[],广东省,佛山市,南海区,公共设施,公共厕所,残障洗手间/无障碍洗手间
B0J3SC7RJZ,环保公共厕所,公共设施;公共厕所;公共厕所,200300,[],桂平东路110号,113.196772,23.028647,113.19140875209746,23.031321265242603,[],广东省,佛山市,南海区,公共设施,公共厕所,公共厕所
B0FFGAEU0R,公共厕所,公共设施;公共厕所;公共厕所,200300,[],保利水城西街5栋2楼,113.146863,23.061033,113.14140858127335,23.063602871070813,[],广东省,佛山市,南海区,公共设施,公共厕所,公共厕所
B0JUJMSASR,公共厕所,公共设施;公共厕所;公共厕所,200300,[],泰山路10号,113.232889,23.025485,113.2275678646198,23.028203854564293,[],广东省,佛山市,南海区,公共设施,公共厕所,公共厕所
B0H3DCU8J1,平西站E出入口公共厕所,公共设施;公共厕所;公共厕所,200300,[],东大街1号,113.196097,23.02827,113.19073266675338,23.03094330455715,[],广东省,佛山市,南海区,公共设施,公共厕所,公共厕所
B0J0NMCNJV,和华180洗手间,公共设施;公共厕所;公共厕所,200300,[],超级180文娱综合体B1,113.182219,23.104688,113.17682515502771,23.10730430883235,[],广东省,佛山市,南海区,公共设施,公共厕所,公共厕所
B0HA6RC56F,公共厕所,公共设施;公共厕所;公共厕所,200300,[],永宝大道夏北中心公园(西侧),113.163632,23.059348,113.15820666291536,23.06194837403073,[],广东省,佛山市,南海区,公共设施,公共厕所,公共厕所
B0HDYNOU0J,公共厕所(暂停营业),公共设施;公共厕所;公共厕所,200300,[],村东大街3号九村公园(北侧),113.183332,23.115079,113.17793949238678,23.11769309743768,[],广东省,佛山市,南海区,公共设施,公共厕所,公共厕所
B0FFH0WLG2,男洗手间(万达广场佛山南海店),公共设施;公共厕所;男洗手间,200301,[],桂澜北路28号万达广场(佛山南海店)B2层,113.158041,23.062887,113.15260532094686,23.065475550337663,[],广东省,佛山市,南海区,公共设施,公共厕所,男洗手间
B0I1NUAJED,公共厕所,公共设施;公共厕所;公共厕所,200300,[],宝翠北路与佛平三路辅路交叉口西北140米,113.159118,23.039346,113.15368583208156,23.04194658900304,[],广东省,佛山市,南海区,公共设施,公共厕所,公共厕所
B0FFF3367X,大德社区公共厕所,公共设施;公共厕所;公共厕所,200300,[],大德路14号附近正西方向50米,113.197753,23.032685,113.192391079942,23.03535914257467,[],广东省,佛山市,南海区,公共设施,公共厕所,公共厕所
B0FFFDGBP7,肯德基(桂平餐厅)-洗手间,公共设施;公共厕所;公共厕所,200300,[],桂城街道佛平路和桂平路交汇处(太港城广场)首层,113.194112,23.029002,113.18874430362804,23.03167163904522,[],广东省,佛山市,南海区,公共设施,公共厕所,公共厕所
B0IR251MWB,无障碍公共厕所,公共设施;公共厕所;公共厕所,200300,[],间隔路与海五路交叉口南100米,113.141254,23.054457,113.13579151715528,23.05702075479377,[],广东省,佛山市,南海区,公共设施,公共厕所,公共厕所
B0JBBRZQ7Q,大德社区无障碍公共厕所,公共设施;公共厕所;公共厕所,200300,[],大德路与培德横路交叉口东南20米,113.197774,23.032717,113.19241211181416,23.035391163214506,[],广东省,佛山市,南海区,公共设施,公共厕所,公共厕所
B0FFGA695R,公共厕所,公共设施;公共厕所;公共厕所,200300,[],桂城街道桂澜北路28号万达广场F2,113.157271,23.063278,113.15183393087644,23.0658649868314,[],广东省,佛山市,南海区,公共设施,公共厕所,公共厕所
B0FFJZV5W6,公共厕所,公共设施;公共设施;公共设施,200000,[],蓬涌大道与佛平五路交叉口西南140米,113.19301,23.028676,113.1876404563686,23.0313438910689,[],广东省,佛山市,南海区,公共设施,公共设施,公共设施
B0HGU9EQF9,女洗手间(万达广场佛山南海店),公共设施;公共厕所;女洗手间,200302,[],桂澜北路28号万达广场(佛山南海店)B1层,113.156566,23.063119,113.15112770004625,23.065704781301505,[],广东省,佛山市,南海区,公共设施,公共厕所,女洗手间
B0FFHLTCVI,公共厕所,公共设施;公共厕所;公共厕所,200300,[],佛平五路鸿晖康怡丽苑,113.194073,23.030092,113.18870516468216,23.03276110275027,[],广东省,佛山市,南海区,公共设施,公共厕所,公共厕所
B02F508Q5T,雷岗公园-公共厕所,公共设施;公共厕所;公共厕所,200300,[],佛平二路礌岗公园(南侧),113.148026,23.039969,113.14257486280908,23.042549817883444,[],广东省,佛山市,南海区,公共设施,公共厕所,公共厕所
B0JUHYLRZC,公共厕所,公共设施;公共厕所;公共厕所,200300,[],长江路与泰山路交叉口东南500米,113.238975,23.02205,113.23365684667198,23.02477350220313,[],广东省,佛山市,南海区,公共设施,公共厕所,公共厕所
B0FFL7JG0L,女洗手间(万达广场佛山南海店),公共设施;公共厕所;女洗手间,200302,[],桂澜北路28号万达广场(佛山南海店)B2层,113.158,23.062888,113.15256424807794,23.065476475354664,[],广东省,佛山市,南海区,公共设施,公共厕所,女洗手间
B0H34Z31AU,公共厕所,公共设施;公共厕所;公共厕所,200300,[],长江路与泰山路交叉口东南380米,113.238813,23.023697,113.23349468192376,23.02641972472986,[],广东省,佛山市,南海区,公共设施,公共厕所,公共厕所
B0FFIOTSQQ,公共厕所,公共设施;公共厕所;公共厕所,200300,[],环岛南路与港口路交叉口西460米,113.241174,23.016794,113.2358568397434,23.01952057963316,[],广东省,佛山市,南海区,公共设施,公共厕所,公共厕所
B0HGU9FBRO,女洗手间(万达广场佛山南海店),公共设施;公共厕所;女洗手间,200302,[],桂澜北路28号万达广场(佛山南海店)B3层,113.157971,23.062956,113.15253519199756,23.065544393687983,[],广东省,佛山市,南海区,公共设施,公共厕所,女洗手间
B0FFH4767I,公共厕所,公共设施;公共厕所;公共厕所,200300,[],奕东大道144号集嘉广场F1,113.240047,23.029601,113.23472867916357,23.03232166126663,[],广东省,佛山市,南海区,公共设施,公共厕所,公共厕所
B0FFG1CI18,新湖大酒店-公共厕所,公共设施;公共厕所;公共厕所,200300,[],桂城佛平二路158号(东方银座斜对面),113.15212,23.03855,113.1466757042264,23.041138415602862,[],广东省,佛山市,南海区,公共设施,公共厕所,公共厕所
B0FFHLI583,男洗手间(集嘉广场),公共设施;公共厕所;男洗手间,200301,[],奕东大道集嘉广场F1层,113.24016,23.029595,113.23484171244128,23.032315705247072,[],广东省,佛山市,南海区,公共设施,公共厕所,男洗手间
B0FFH247EM,公共厕所,公共设施;公共厕所;公共厕所,200300,[],佛平二路辅路与天佑七路交叉口东180米,113.153274,23.03845,113.14783166802336,23.04104047734581,[],广东省,佛山市,南海区,公共设施,公共厕所,公共厕所
B0FFH9HCBZ,映月湖环宇城-洗手间,公共设施;公共厕所;残障洗手间/无障碍洗手间,200303,[],桂城街道石龙南路6号南海怡丰城F4层,113.187874,23.032306,113.18249525818638,23.03496328535343,[],广东省,佛山市,南海区,公共设施,公共厕所,残障洗手间/无障碍洗手间
B0HGO9UL5Z,男洗手间(映月湖环宇城),公共设施;公共厕所;男洗手间,200301,[],石龙南路6号映月湖环宇城F4层,113.187928,23.032423,113.18254934633828,23.0350803318744,[],广东省,佛山市,南海区,公共设施,公共厕所,男洗手间
B0FFKXB4IV,婴儿换洗间/哺乳室/母婴室(万达广场佛山南海店),公共设施;公共厕所;婴儿换洗间/哺乳室/母婴室,200304,[],桂澜北路28号万达广场(佛山南海店)3F层,113.157027,23.06341,113.1515894914684,23.06599648935041,[],广东省,佛山市,南海区,公共设施,公共厕所,婴儿换洗间/哺乳室/母婴室
B0HGO9V8AU,女洗手间(映月湖环宇城),公共设施;公共厕所;女洗手间,200302,[],石龙南路6号映月湖环宇城B1层,113.187916,23.032507,113.18253731936176,23.03516427416096,[],广东省,佛山市,南海区,公共设施,公共厕所,女洗手间
B0FFH2H38Z,公共厕所,公共设施;公共厕所;公共厕所,200300,[],南海大道北28号附近,113.140204,23.052386,113.13474015191616,23.054949048088258,[],广东省,佛山市,南海区,公共设施,公共厕所,公共厕所
B0HGO9VNTB,男洗手间(映月湖环宇城),公共设施;公共厕所;男洗手间,200301,[],石龙南路6号映月湖环宇城B1层,113.187849,23.03256,113.182470196659,23.035217131071533,[],广东省,佛山市,南海区,公共设施,公共厕所,男洗手间
B0FFHQBZZY,公共厕所,公共设施;公共厕所;公共厕所,200300,[],佛平二路与桂澜中路交叉口东南100米,113.155825,23.038021,113.15038710003914,23.04061619164412,[],广东省,佛山市,南海区,公共设施,公共厕所,公共厕所
B0FFH28PIS,女洗手间(万达广场佛山南海店),公共设施;公共厕所;女洗手间,200302,[],桂澜北路28号万达广场(佛山南海店)3F层,113.156367,23.063761,113.1509283073841,23.06634614981979,[],广东省,佛山市,南海区,公共设施,公共厕所,女洗手间
B0FFHLGYZO,女洗手间(映月湖环宇城),公共设施;公共厕所;女洗手间,200302,[],桂城街道石龙南路6号映月湖环宇城F2层,113.1879,23.033114,113.1825212501332,23.03577098402721,[],广东省,佛山市,南海区,公共设施,公共厕所,女洗手间
B0HGO9UL5X,女洗手间(映月湖环宇城),公共设施;公共厕所;女洗手间,200302,[],石龙南路6号映月湖环宇城F4层,113.187821,23.033155,113.1824421068759,23.035811824548155,[],广东省,佛山市,南海区,公共设施,公共厕所,女洗手间
B0FFHLTDKG,公共厕所,公共设施;公共厕所;公共厕所,200300,[],五胜南路万达华府,113.157868,23.064064,113.1524319342882,23.066651735062308,[],广东省,佛山市,南海区,公共设施,公共厕所,公共厕所
B0FFHLGYZB,女洗手间(映月湖环宇城),公共设施;公共厕所;女洗手间,200302,[],桂城街道石龙南路6号映月湖环宇城F4层,113.187899,23.033122,113.18252024781768,23.035778978787327,[],广东省,佛山市,南海区,公共设施,公共厕所,女洗手间
B0FFG4ZK75,雷岗公园-公共厕所,公共设施;公共厕所;公共厕所,200300,[],佛平二路礌岗公园(西南角),113.146103,23.040085,113.14064880406612,23.042662589900885,[],广东省,佛山市,南海区,公共设施,公共厕所,公共厕所
B0HGO9V8AV,男洗手间(映月湖环宇城),公共设施;公共厕所;男洗手间,200301,[],石龙南路6号映月湖环宇城F1层,113.187728,23.033121,113.18234894366093,23.03577767213624,[],广东省,佛山市,南海区,公共设施,公共厕所,男洗手间
B0HGU9FK6U,男洗手间(万达广场佛山南海店),公共设施;公共厕所;男洗手间,200301,[],桂澜北路28号万达广场(佛山南海店)2F层,113.158629,23.063641,113.15319431634498,23.066230300731583,[],广东省,佛山市,南海区,公共设施,公共厕所,男洗手间
B0HGU9GE7F,女洗手间(万达广场佛山南海店),公共设施;公共厕所;女洗手间,200302,[],桂澜北路28号万达广场(佛山南海店)2F层,113.15863,23.063695,113.15319531447584,23.06628427958228,[],广东省,佛山市,南海区,公共设施,公共厕所,女洗手间
B0HGU9FBRR,女洗手间(万达广场佛山南海店),公共设施;公共厕所;女洗手间,200302,[],桂澜北路28号万达广场(佛山南海店)3F层,113.158593,23.063688,113.1531582489778,23.066277215043147,[],广东省,佛山市,南海区,公共设施,公共厕所,女洗手间
B0HGO9WHM8,男洗手间(映月湖环宇城),公共设施;公共厕所;男洗手间,200301,[],石龙南路6号映月湖环宇城F2层,113.187715,23.033118,113.1823359207198,23.03577465006819,[],广东省,佛山市,南海区,公共设施,公共厕所,男洗手间
B0FFHLGYZG,男洗手间(映月湖环宇城),公共设施;公共厕所;男洗手间,200301,[],桂城街道石龙南路6号映月湖环宇城F2层,113.187801,23.03309,113.18242207566072,23.035746816623192,[],广东省,佛山市,南海区,公共设施,公共厕所,男洗手间
B0IU4ADP3X,半月岛公共厕所,公共设施;公共厕所;公共厕所,200300,[],工业西路13号,113.165836,22.997456,113.16041889684924,23.00008714559495,[],广东省,佛山市,南海区,公共设施,公共厕所,公共厕所
B0FFF2R8V7,公共厕所,公共设施;公共厕所;公共厕所,200300,[],068村道与联新一巷交叉口南80米,113.172326,22.972902,113.1669226331948,22.975555997143555,[],广东省,佛山市,顺德区,公共设施,公共厕所,公共厕所
B0J02C6ML2,公共厕所,公共设施;公共厕所;公共厕所,200300,[],平阳大街16号,113.13574,22.973983,113.13027540369444,22.976573371800544,[],广东省,佛山市,顺德区,公共设施,公共厕所,公共厕所
B0HGO9V8AW,无障碍洗手间(映月湖环宇城),公共设施;公共厕所;残障洗手间/无障碍洗手间,200303,[],石龙南路6号映月湖环宇城F1层,113.18773,23.033208,113.18235094137574,23.03586463826454,[],广东省,佛山市,南海区,公共设施,公共厕所,残障洗手间/无障碍洗手间
B0FFL34TA5,公共厕所,公共设施;公共厕所;公共厕所,200300,[],泰和路与泰兴大街交叉口南60米,113.266862,22.944947,113.26154296273432,22.94770040806192,[],广东省,佛山市,顺德区,公共设施,公共厕所,公共厕所
B0FFI9588U,顺德碧桂园楼巴西苑站卫生间,公共设施;公共设施;公共设施,200000,[],长宁路顺德碧桂园西苑,113.264763,22.950102,113.25944513240748,22.952854472155888,[],广东省,佛山市,顺德区,公共设施,公共设施,公共设施
B0FFLFEFBA,男洗手间,公共设施;公共厕所;公共厕所,200300,[],西境大街碧江小学,113.262898,22.945882,113.2575816173772,22.94863725019642,[],广东省,佛山市,顺德区,公共设施,公共厕所,公共厕所
B0FFKGHIRN,公话超市2毛一分钟,公共设施;公用电话;公用电话,200200,[],泰宁东路与昇平路交叉口西南20米,113.263816,22.941674,113.25849932181144,22.94443056882682,[],广东省,佛山市,顺德区,公共设施,公用电话,公用电话
B0FFG1PI8S,顺德碧桂园度假村-洗手间,公共设施;公共厕所;公共厕所,200300,[],海景五街与碧湖西路交叉口北140米,113.279726,22.937683,113.2743946709448,22.940428429490545,[],广东省,佛山市,顺德区,公共设施,公共厕所,公共厕所
B0FFF9Y1A3,男洗手间,公共设施;公共厕所;男洗手间,200301,[],碧江大道与德云街交叉口西80米,113.2617,22.94111,113.2563846379168,22.943867839215542,[],广东省,佛山市,顺德区,公共设施,公共厕所,男洗手间
B0HGC6GFHB,公共厕所,公共设施;公共厕所;公共厕所,200300,[],灰口路碧桂园桂澜山花园,113.286695,22.946159,113.28135386242734,22.94889261532037,[],广东省,佛山市,顺德区,公共设施,公共厕所,公共厕所
B0FFM93Q5B,公共厕所,公共设施;公共厕所;公共厕所,200300,[],长宁路与彰义路交叉口东60米,113.25718,22.945959,113.25186646313166,22.948716427398864,[],广东省,佛山市,顺德区,公共设施,公共厕所,公共厕所
B0FFHITBHA,公共厕所(万象时尚广场),公共设施;公共厕所;公共厕所,200300,[],北滘镇碧江泰宁西路51号万象时尚广场2F层,113.259723,22.939876,113.25440875794494,22.94263517592913,[],广东省,佛山市,顺德区,公共设施,公共厕所,公共厕所
B0FFHCQ3MI,女洗手间(万象时尚广场),公共设施;公共厕所;女洗手间,200302,[],北滘镇碧江泰宁西路51号万象时尚广场1F层,113.259067,22.939565,113.2537530893336,22.942324545524546,[],广东省,佛山市,顺德区,公共设施,公共厕所,女洗手间
B0FFG1F4NV,映月湖环宇城-洗手间,公共设施;公共厕所;公共厕所,200300,[],桂城街道石龙南路6号映月湖环宇城F2,113.188182,23.033876,113.18280369985315,23.0365331615361,[],广东省,佛山市,南海区,公共设施,公共厕所,公共厕所
B0FFHYLQUH,公共厕所男,公共设施;公共厕所;公共厕所,200300,[],车公大街与大都大道交叉口西北80米,113.173925,22.97673,113.16852436549809,22.97938537843498,[],广东省,佛山市,顺德区,公共设施,公共厕所,公共厕所
B0HR5ZA55F,公话超市,公共设施;公用电话;公用电话,200200,[],白领公寓(佛陈路)东侧130米,113.253533,22.947361,113.24822051651682,22.95011859984981,[],广东省,佛山市,顺德区,公共设施,公用电话,公用电话
B0FFIZMLB1,湾华公园-男厕,公共设施;公共厕所;公共厕所,200300,[],西街村湾华大道与西街村大街交叉口北40米,113.1342,22.988135,113.12873249264372,22.990717168045546,[],广东省,佛山市,禅城区,公共设施,公共厕所,公共厕所
B0FFF9232M,公厕,公共设施;公共厕所;公共厕所,200300,[],广珠西线高速勒竹公园,113.253215,22.962346,113.2479015934916,22.96509724516717,[],广东省,佛山市,顺德区,公共设施,公共厕所,公共厕所
B0FFGMLQ6V,邮政服务亭,公共设施;报刊亭;报刊亭,200100,[],安宁路与市场路交叉口东50米,113.247473,22.95928,113.2421604583784,22.96203267594022,[],广东省,佛山市,顺德区,公共设施,报刊亭,报刊亭
B0FFHLSCTS,公共厕所,公共设施;公共厕所;公共厕所,200300,[],西街村湾华大道与西街村大街交叉口北40米,113.134217,22.988159,113.12874951218475,22.99074118059261,[],广东省,佛山市,禅城区,公共设施,公共厕所,公共厕所
B0HRBZVWZB,公共厕所,公共设施;公共厕所;公共厕所,200300,[],都宁路与应江路交叉口东北40米,113.249088,22.930636,113.2437773121398,22.933400932856888,[],广东省,佛山市,顺德区,公共设施,公共厕所,公共厕所
B0FFHGVA24,紧急避难场所(北帝庙路),公共设施;紧急避难场所;紧急避难场所,200400,[],北帝庙路与金华路交叉口西50米,113.248569,22.964468,113.24325608822164,22.96721852811245,[],广东省,佛山市,顺德区,公共设施,紧急避难场所,紧急避难场所
B0FFF2LXTV,公共厕所,公共设施;公共厕所;公共厕所,200300,[],横教路力源金属物流城,113.168031,22.966025,113.16262008244136,22.968673821526536,[],广东省,佛山市,顺德区,公共设施,公共厕所,公共厕所
B0FFL2IWAO,公共厕所(GD-FS-0289),公共设施;公共厕所;公共厕所,200300,[],观音阁西南侧100米,113.245377,22.934683,113.24006600955845,22.937445864580468,[],广东省,佛山市,顺德区,公共设施,公共厕所,公共厕所
B0HRDXYG3H,公共厕所,公共设施;公共厕所;公共厕所,200300,[],观音阁西南侧110米,113.245223,22.934765,113.23991199088046,22.93752780363892,[],广东省,佛山市,顺德区,公共设施,公共厕所,公共厕所
B0FFF29E8X,公共厕所,公共设施;公共厕所;公共厕所,200300,[],盐步大道大转湾建筑模板批发市场,113.175576,23.101742,113.1701700297411,23.10434708124013,[],广东省,佛山市,南海区,公共设施,公共厕所,公共厕所
B0FFFZD4CQ,顺德服务区公共厕所,公共设施;公共厕所;公共厕所,200300,[],广珠西线高速顺德服务区,113.2704,22.916988,113.2650799019776,22.919750700276538,[],广东省,佛山市,顺德区,公共设施,公共厕所,公共厕所
B0FFFENZXO,公共厕所,公共设施;公共厕所;公共厕所,200300,[],力源金属物流城,113.170091,22.967763,113.16468380328168,22.97041497152296,[],广东省,佛山市,顺德区,公共设施,公共厕所,公共厕所
B0FFH42O5H,公共厕所,公共设施;公共厕所;公共厕所,200300,[],105国道北滘都宁岗森林公园内(西侧),113.243673,22.937376,113.2383616316862,22.94013738563603,[],广东省,佛山市,顺德区,公共设施,公共厕所,公共厕所
B0FFF2LCX6,公共厕所,公共设施;公共厕所;公共厕所,200300,[],华夏东路与华厦东西苑大街交叉口东北120米,113.179296,23.096661,113.17389730137756,23.0992751888975,[],广东省,佛山市,南海区,公共设施,公共厕所,公共厕所
B0G0Z7Z0M5,顺德服务区免费开水,公共设施;公共设施;公共设施,200000,[],中国石油顺德服务区加油站东南侧210米,113.270437,22.916998,113.26511686830756,22.91976066789068,[],广东省,佛山市,顺德区,公共设施,公共设施,公共设施
B0J0AU9ZMU,悦享时光创意园公共厕所,公共设施;公共厕所;公共厕所,200300,[],魁奇东路12号,113.132921,22.990642,113.12745175659774,22.99322138679542,[],广东省,佛山市,禅城区,公共设施,公共厕所,公共厕所
B02F50V0EY,公共厕所,公共设施;公共厕所;公共厕所,200300,[],安宁西路中山公园(西南角),113.24375,22.958978,113.23843720509429,22.96173021273752,[],广东省,佛山市,顺德区,公共设施,公共厕所,公共厕所
B0FFF2DO30,盐步公园-公共厕所,公共设施;公共厕所;公共厕所,200300,[],环镇北路与永青路交叉口北140米,113.182328,23.089119,113.17693540478838,23.091741982402223,[],广东省,佛山市,南海区,公共设施,公共厕所,公共厕所
B0FFFZD8AG,顺德服务区公共厕所,公共设施;公共厕所;公共厕所,200300,[],广珠西线高速顺德服务区,113.26867,22.915974,113.26335145660632,22.91873838827541,[],广东省,佛山市,顺德区,公共设施,公共厕所,公共厕所
B0G0MRMOE7,顺德服务区免费开水,公共设施;公共设施;公共设施,200000,[],中国石油顺德太澳西加油站西北侧160米,113.26864,22.916172,113.26332146823968,22.918936326895768,[],广东省,佛山市,顺德区,公共设施,公共设施,公共设施
B0IADKR7U1,电话超市,公共设施;公用电话;公用电话,200200,[],建设东路与华夏商业街交叉口东140米,113.178658,23.099109,113.1732579519276,23.1017209762071,[],广东省,佛山市,南海区,公共设施,公用电话,公用电话
B0I09AJU7F,佛山市禅城区自然灾害应急避护场所,公共设施;公共设施;公共设施,200000,[],文华南路与新明一路交叉口南120米,113.131299,22.981735,113.12582844892484,22.98431614109964,[],广东省,佛山市,禅城区,公共设施,公共设施,公共设施
B0FFMDLANF,公共厕所,公共设施;公共厕所;公共厕所,200300,[],湖景路帝景·卡士南门,113.139368,22.998902,113.13390659764478,23.001486840900466,[],广东省,佛山市,禅城区,公共设施,公共厕所,公共厕所
B0HUOMF7CK,公共厕所,公共设施;公共厕所;公共厕所,200300,[],汉良医健康中医诊所(碧桂园总部新翼店)北侧,113.268556,22.921947,113.26323715303612,22.9247089762632,[],广东省,佛山市,顺德区,公共设施,公共厕所,公共厕所
B0FFFEQ07Y,公共厕所,公共设施;公共厕所;公共厕所,200300,[],文华北路辅路与铺前村南向街交叉口东北300米,113.126656,23.077508,113.12117397235572,23.080042485526835,[],广东省,佛山市,南海区,公共设施,公共厕所,公共厕所
B0FFHLTB5T,滨江湿地公园-公共厕所,公共设施;公共厕所;公共厕所,200300,[],109乡道与百顺道交叉口西北400米,113.137707,22.966098,113.13224553532812,22.968694542987546,[],广东省,佛山市,顺德区,公共设施,公共厕所,公共厕所
B0HA1KD2WK,公共厕所,公共设施;公共厕所;公共厕所,200300,[],烈士中路122号西海中心公园(西南角),113.257936,22.915557,113.25262418295652,22.9183269983684,[],广东省,佛山市,顺德区,公共设施,公共厕所,公共厕所
B0FFKZXKL3,大沥镇水头社区应急避难场所,公共设施;公共设施;公共设施,200000,[],永丰里六巷与新村东街交叉口西100米,113.12646,23.09255,113.1209767558382,23.09507795564155,[],广东省,佛山市,南海区,公共设施,公共设施,公共设施
B0IKA9QHGY,桃村公园公共厕所,公共设施;公共厕所;公共厕所,200300,[],工业大道南三路与工业西三路交叉口南80米,113.258414,22.920716,113.25310163631056,22.92348369622527,[],广东省,佛山市,顺德区,公共设施,公共厕所,公共厕所
B0JDAHUFMB,公共厕所,公共设施;公共厕所;公共厕所,200300,[],海八西路辅路与叠滘四路交叉口北440米,113.128941,23.071799,113.12346171814808,23.074338535212288,[],广东省,佛山市,南海区,公共设施,公共厕所,公共厕所
B0FFHBAVN2,紧急避难场所(湖明街),公共设施;紧急避难场所;紧急避难场所,200400,[],湖明街与湖景路交叉口西120米,113.138465,22.998426,113.13300237994832,23.00100971707696,[],广东省,佛山市,禅城区,公共设施,紧急避难场所,紧急避难场所
B0IALR1O87,公共厕所,公共设施;公共厕所;公共厕所,200300,[],同济东路兆阳·O立方,113.135449,23.016229,113.12998116898372,23.0188007382716,[],广东省,佛山市,禅城区,公共设施,公共厕所,公共厕所
B0FFH3X98U,公共厕所,公共设施;公共厕所;公共厕所,200300,[],工业大道南三路与工业西三路交叉口西南60米,113.258139,22.920828,113.25282674701435,22.92359573764324,[],广东省,佛山市,顺德区,公共设施,公共厕所,公共厕所
B0HRV1BG8M,公共厕所,公共设施;公共厕所;公共厕所,200300,[],环镇北路89号之一广东书法园,113.183434,23.089038,113.17804343443562,23.09166305897236,[],广东省,佛山市,南海区,公共设施,公共厕所,公共厕所
B0H0OZYY71,公共厕所,公共设施;公共厕所;公共厕所,200300,[],佛山一环路与S82佛山一环高速辅路交叉口北320米,113.174156,22.994484,113.16875460363666,22.99713215961481,[],广东省,佛山市,南海区,公共设施,公共厕所,公共厕所
B0FFG1DDEC,公共厕所,公共设施;公共厕所;公共厕所,200300,[],简平路华南师范大学附属中学南海实验高级中学,113.168031,23.028802,113.162615854809,23.031423746108008,[],广东省,佛山市,南海区,公共设施,公共厕所,公共厕所
B0FFFEQ0FH,公厕,公共设施;公共厕所;公共厕所,200300,[],穗盐东路与虎榜大道交叉口东北140米,113.18144,23.096498,113.1760452751113,23.099116257034787,[],广东省,佛山市,南海区,公共设施,公共厕所,公共厕所
B02F507NJZ,公共厕所(装修中),公共设施;公共厕所;公共厕所,200300,[],霍东工业一路与黄洞路交叉口东60米,113.15258,23.006111,113.1471386744215,23.00871421093988,[],广东省,佛山市,南海区,公共设施,公共厕所,公共厕所
B0FFG3S7VZ,公用电话(暂停营业),公共设施;公用电话;公用电话,200200,[],南桂东路62-27南兴坊大楼附近,113.14848,23.025914,113.14303054571742,23.028501630246787,[],广东省,佛山市,南海区,公共设施,公用电话,公用电话
B0FFHQ5FMU,大沥市政河西公共厕所(装修中),公共设施;公共厕所;公共厕所,200300,[],盐颜线与穗盐西路交叉口西北480米,113.15327,23.08802,113.14782430535249,23.09058939606086,[],广东省,佛山市,南海区,公共设施,公共厕所,公共厕所
B02F507TEI,公共厕所,公共设施;公共厕所;公共厕所,200300,[],三乐路南50米,113.255147,22.9082,113.24983667962888,22.9109737612068,[],广东省,佛山市,顺德区,公共设施,公共厕所,公共厕所
B0FFH482AY,滨江湿地公园-公共厕所,公共设施;公共厕所;公共厕所,200300,[],Y109滨江湿地公园(东南角),113.134181,22.968904,113.12871477029223,22.971494421364124,[],广东省,佛山市,顺德区,公共设施,公共厕所,公共厕所
B0HRD5YQCW,南海新天地广场-洗手间,公共设施;公共厕所;公共厕所,200300,[],桂平西路1号南海新天地广场,113.158555,23.03347,113.1531222238962,23.036072088319568,[],广东省,佛山市,南海区,公共设施,公共厕所,公共厕所
B0FFHQ5FK2,公共厕所(装修中),公共设施;公共厕所;公共厕所,200300,[],颜边公园(颜边村新街西),113.151973,23.091073,113.14652489981889,23.093638851924464,[],广东省,佛山市,南海区,公共设施,公共厕所,公共厕所
B0FFF2QH7Z,邮政服务亭(暂停营业),公共设施;报刊亭;报刊亭,200100,[],水头大道与新塘街交叉口西南40米,113.129766,23.090975,113.12428631082912,23.09350746069428,[],广东省,佛山市,南海区,公共设施,报刊亭,报刊亭
B0FFHLSF4B,公共厕所(装修中),公共设施;公共厕所;公共厕所,200300,[],盐步大道与跃进路交叉口东南150米,113.179663,23.089138,113.17426548905398,23.091756013655864,[],广东省,佛山市,南海区,公共设施,公共厕所,公共厕所
